C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_22_623.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_22_623.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_22_623.jpg, 0, 0, 0, 7.994712E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_22_725.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_22_725.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_22_725.jpg, 0, 0, 0, 7.784615E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_22_827.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_22_827.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_22_827.jpg, 0, 0, 0, 7.854644E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_22_929.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_22_929.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_22_929.jpg, 0, 0, 0, 7.908695E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_029.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_029.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_029.jpg, 0, 0, 0, 8.224617E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_133.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_133.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_133.jpg, 0, 0, 0, 8.273995E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_235.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_235.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_235.jpg, 0, 0, 0, 7.839163E-05
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_336.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_336.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_336.jpg, 0, 0.2388009, 0, 0.1466327
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_439.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_439.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_439.jpg, 0, 0.5438418, 0, 0.5992715
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_539.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_539.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_539.jpg, 0, 0.8441934, 0, 1.409371
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_641.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_641.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_641.jpg, 0, 1, 0, 2.469476
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_744.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_744.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_744.jpg, 0, 1, 0, 3.630767
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_846.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_846.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_846.jpg, 0, 1, 0, 4.801816
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_23_947.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_23_947.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_23_947.jpg, 0, 1, 0, 5.959757
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_046.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_046.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_046.jpg, -0.3048072, 1, 0, 7.086639
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_149.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_149.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_149.jpg, -0.2976469, 1, 0, 8.194201
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_251.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_251.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_251.jpg, 0, 1, 0, 9.315688
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_352.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_352.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_352.jpg, 0, 1, 0, 10.42617
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_453.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_453.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_453.jpg, 0, 1, 0, 11.58433
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_555.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_555.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_555.jpg, -0.1976517, 1, 0, 12.79344
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_657.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_657.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_657.jpg, -0.4954614, 1, 0, 13.77612
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_759.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_759.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_759.jpg, -0.3766648, 1, 0, 14.81785
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_860.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_860.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_860.jpg, -0.06741844, 1, 0, 15.87102
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_24_962.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_24_962.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_24_962.jpg, -0.0633039, 1, 0, 16.95928
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_064.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_064.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_064.jpg, -0.0466305, 1, 0, 17.95602
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_165.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_165.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_165.jpg, 0, 1, 0, 18.9945
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_265.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_265.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_265.jpg, 0, 1, 0, 20.01419
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_366.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_366.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_366.jpg, -0.2325324, 1, 0, 21.00264
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_465.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_465.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_465.jpg, -0.261564, 1, 0, 21.92302
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_567.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_567.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_567.jpg, -0.06046984, 1, 0, 22.90759
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_668.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_668.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_668.jpg, -0.3044763, 1, 0, 23.86055
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_768.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_768.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_768.jpg, -0.008505028, 1, 0, 24.82467
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_870.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_870.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_870.jpg, -0.2536959, 1, 0, 25.77033
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_25_972.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_25_972.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_25_972.jpg, -0.2310644, 1, 0, 26.65563
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_074.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_074.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_074.jpg, -0.1566893, 1, 0, 27.78415
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_175.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_175.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_175.jpg, -0.2208129, 1, 0, 28.6757
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_275.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_275.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_275.jpg, 0, 1, 0, 29.59352
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_378.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_378.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_378.jpg, -0.2006523, 1, 0, 30.18455
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_481.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_481.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_481.jpg, -0.2423832, 1, 0, 30.18628
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_581.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_581.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_581.jpg, -0.1557948, 1, 0, 30.18936
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_685.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_685.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_685.jpg, -0.4140702, 1, 0, 30.16386
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_786.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_786.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_786.jpg, -0.1105899, 1, 0, 30.19265
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_888.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_888.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_888.jpg, 0, 1, 0, 30.18915
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_26_992.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_26_992.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_26_992.jpg, -0.1459515, 1, 0, 30.18755
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_093.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_093.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_093.jpg, 0, 1, 0, 30.19041
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_196.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_196.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_196.jpg, 0, 1, 0, 30.19029
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_295.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_295.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_295.jpg, 0, 1, 0, 30.18954
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_396.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_396.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_396.jpg, 0, 1, 0, 30.19032
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_496.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_496.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_496.jpg, 0, 1, 0, 30.19027
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_597.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_597.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_597.jpg, 0, 1, 0, 30.19028
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_697.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_697.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_697.jpg, 0, 1, 0, 30.19034
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_799.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_799.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_799.jpg, 0, 1, 0, 30.19028
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_27_900.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_27_900.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_27_900.jpg, -0.1832169, 1, 0, 30.18095
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_002.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_002.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_002.jpg, -0.4124035, 1, 0, 30.15609
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_103.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_103.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_103.jpg, -0.1149409, 1, 0, 30.19201
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_204.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_204.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_204.jpg, 0, 1, 0, 30.18901
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_304.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_304.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_304.jpg, 0, 1, 0, 30.19016
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_406.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_406.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_406.jpg, -0.0787416, 1, 0, 30.18936
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_508.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_508.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_508.jpg, -0.3848883, 1, 0, 30.15816
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_610.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_610.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_610.jpg, -0.1671641, 1, 0, 30.19167
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_710.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_710.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_710.jpg, 0, 1, 0, 30.18917
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_811.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_811.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_811.jpg, 0, 1, 0, 30.19017
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_28_915.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_28_915.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_28_915.jpg, 0, 1, 0, 30.19041
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_015.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_015.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_015.jpg, 0, 1, 0, 30.1903
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_115.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_115.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_115.jpg, 0, 1, 0, 30.19028
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_217.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_217.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_217.jpg, 0, 1, 0, 30.1903
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_320.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_320.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_320.jpg, 0, 1, 0, 30.19031
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_422.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_422.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_422.jpg, 0, 1, 0, 30.19032
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_524.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_524.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_524.jpg, 0, 1, 0, 30.1904
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_627.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_627.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_627.jpg, -0.2300982, 1, 0, 30.17623
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_727.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_727.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_727.jpg, 0, 1, 0, 30.18978
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_828.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_828.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_828.jpg, 0, 1, 0, 30.19014
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_29_932.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_29_932.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_29_932.jpg, 0, 1, 0, 30.19028
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_30_031.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_30_031.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_30_031.jpg, 0, 1, 0, 30.19029
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_30_134.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_30_134.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_30_134.jpg, -0.1865319, 1, 0, 30.18119
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_30_234.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_30_234.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_30_234.jpg, -0.2708406, 1, 0, 30.18071
C:\Users\USER\Desktop\DATA\IMG\center_2023_02_17_17_09_30_334.jpg, C:\Users\USER\Desktop\DATA\IMG\left_2023_02_17_17_09_30_334.jpg, C:\Users\USER\Desktop\DATA\IMG\right_2023_02_17_17_09_30_334.jpg, 0, 1, 0, 30.18817
